,Auxiliary Boilers Feed Water Header Pressure,Heat Recovery System Header Mass Flow,Heat Recovery System Header Mass Flow.1,Heat Recovery System Header Pressure,Lube Oil Tank Temperature,Motor Current Phase A,Motor Input Power,Motor Power Factor,Motor Voltage,Pump Discharge Pressure,Pump Discharge Volumetric Flow,Pump Journal 2 Bearing Temperature,Pump Radial Bearing Vibration,Pump Shaft Speed,Pump Suction Pressure 1,Pump Suction Strainer Differential Pressure,Pump Suction Temperature,Pump Thrust Bearing Temperature 1
67,1300.8411286302085,319579.5849699306,327212.39016701386,1696.8205574328126,74.36219118841319,157.51991059805556,0.0,0.0,4235.760836805382,1710.9213920395837,1021.6681136882293,143.32237723447918,8.376616941141494,3588.984188150868,24.450999440034725,0.3930511658090277,227.83349885944443,97.17417534867188
68,1300.6148809284723,326129.1075989062,333680.6482452952,1706.287421879861,80.71725980441494,156.31555672758682,0.0,0.0,4234.670855723958,1720.8541378246528,1002.7744067390104,145.9359396563368,8.343622720151389,3588.154482870139,24.47483603060764,0.3754193170671875,227.4893143557639,102.38500621301564
69,1301.2917116588542,330530.3828159722,337939.5906067534,1626.5189320102431,84.05978595025347,165.41182186064236,0.0,0.0,4230.380217247049,1642.554431374479,1146.3571219433682,147.5806199073611,7.948905639421181,3587.932364887674,24.16594549385937,0.5157831859289931,227.1098485331771,105.7494082189757
70,1300.8820512427085,322144.5390708333,329487.61377791665,1710.480759367014,78.89005919955035,155.75071751532985,0.0,0.0,4234.600552382813,1724.5183315494794,996.7405103902604,145.22371862208334,8.333318823741145,3589.268742039931,24.525768734361108,0.3732106206163194,227.13391365118056,101.76915205759374
72,1297.9721577388889,0.0,93867.6955917229,1793.4229375696182,85.64580909411632,151.0450946542361,0.0,0.0,4212.7053271125,1792.5408657737846,900.423334120868,147.31668072862846,8.31381079231441,3589.8065276645834,26.14763356709549,0.2991049550069444,195.48485479041668,106.45159807737846
73,1299.6448200855905,290556.3801415224,331159.36942569446,1654.7032992519098,78.3822126150191,162.04020010128474,0.0,0.0,4235.32344954375,1668.8354404967013,1096.2661376736455,145.03140097982637,8.31360815349427,3588.874458894792,23.8451874018125,0.471761312532118,226.2449487353125,101.33820446335938
74,1300.736735984375,324896.1972965625,330572.4560692708,1641.465699225868,72.86100234322049,163.70956975067708,0.0,0.0,4235.522260122396,1657.298651696528,1120.119547558646,143.85303653885418,8.368329045502083,3587.949507109201,24.167734798781247,0.4893665557977431,227.3993851765972,96.52958827155209
76,1300.4267388494793,331107.3765547917,331036.1278625173,1652.3955702225694,75.70456953046181,162.3045354338889,0.0,0.0,4235.938343407118,1668.7232409348958,1098.7686467746876,144.16789309461805,8.245864778425174,3589.1700913286463,23.78068676907622,0.4772287278982639,225.8617481634722,98.22979363988716
77,1300.5497026270832,337113.80647076387,338469.56177152775,1663.7904200751736,77.24738206870487,160.95422228986112,0.0,0.0,4237.808198477257,1680.258876360764,1078.5910512472049,144.9021515947917,8.235956215763196,3588.299220226389,23.818879841320484,0.4542692249574652,226.052631044809,99.81897622120486
78,1300.428489264757,333501.9481148785,339237.0308403299,1724.403761042708,81.67743526038369,153.79745088373264,0.0,0.0,4238.639823249827,1739.598529225521,967.6584440973264,146.226572910625,8.29607692119236,3588.299493696528,24.57853373427083,0.3478251771494791,227.27688408156249,102.99699734785244
79,1300.522023211632,327090.6086456076,333129.9055966319,1736.5002045980905,91.52094490797396,152.1943544734028,0.0,0.0,4239.049132633854,1750.8635999449652,946.2698196835069,151.13970990203126,8.193786983183507,3589.198184366493,24.575890117248264,0.3306376744690972,226.83211604227432,112.71915421338542
80,1300.100823805035,333078.45256920136,335199.21358828124,1729.5373231053818,82.10879727868229,153.21406210534724,0.0,0.0,4238.264320476563,1744.4733580697916,958.1158003388368,147.01405107449654,8.380089668186457,3588.8907628387155,24.56026511639653,0.3419256667986111,227.30847601138888,103.99092798644271
81,1300.0094346135415,336236.10576501733,335982.07525289926,1725.290322833507,74.22065490084027,153.98937735256945,0.0,0.0,4237.711502928646,1740.554241522743,965.2386349578992,144.5273290478125,8.62039605048507,3588.8900877130204,24.59420399562673,0.3494033323618055,227.6732692774132,97.86603597411978
82,1300.1026340114583,329064.8723828125,328518.53201296873,1731.9578956199653,71.69705235830209,153.26812533805554,0.0,0.0,4238.496072742188,1746.8211095855904,955.1599379752084,142.36039778399305,8.803445915366494,3589.327689276389,24.62337745094965,0.3422728050199652,227.4467536610069,95.51138141686113
83,1300.3213619052085,333371.23860434024,333596.16796604166,1721.3729104315971,76.55753652788542,154.36078955878472,0.0,0.0,4237.891346924132,1736.709810597396,973.6461323326562,144.3129873777604,8.588494889851216,3589.328753662673,24.566807815427083,0.3596827146583333,227.26537968645837,98.82013338289757
84,1300.5169277829862,333613.2675270139,333689.33938092017,1726.7467771756944,74.32822942337674,153.72343026034724,0.0,0.0,4237.961228017883,1742.018726473785,964.4490862435764,143.71825527092014,8.659969254171006,3589.5704516164933,24.60172430938889,0.3520426864520833,227.16726818862847,97.39263360501216
85,1300.452699330382,332626.0464167882,333508.7233978125,1732.8709271609375,77.54614641924653,153.00060370239584,0.0,0.0,4237.202231272049,1748.0700467868055,952.8830785638888,144.94068224435765,8.665828531893055,3589.4146780310766,24.61093220191146,0.3429990918413194,227.19634078649307,99.49154825620836
86,1300.881524392014,331422.013664184,333733.6507901736,1701.6430745694445,82.50499702588021,156.5718104524132,0.0,0.0,4235.402534070833,1717.141486762153,1009.533746372222,146.56939543086807,8.453551785640972,3588.9772296133683,24.419920987640623,0.3970506546477431,226.69498257114583,103.86917497789932
87,1300.795077284375,330694.37099984376,326678.4501444097,1713.3345530173613,81.2928985291059,155.24076492470485,0.0,0.0,4236.5082695125,1728.6686277814235,988.6418114115972,145.4120170275,8.532064377848785,3588.640199153819,24.49989870528646,0.3747531671248264,226.7906070315278,102.23796845142188
88,1300.9197880052084,332655.54164253466,334311.3654546701,1695.2814658506943,80.4345016216684,157.44805663456597,0.0,0.0,4234.402802207639,1711.246534817882,1021.4179444937326,145.37785438446178,8.403968662841146,3588.6408784218747,24.46500238906597,0.4028263754050347,226.7258115368056,101.61677975230556
